"incremental_id","tender_title","buyer","award_date","award_value","contract_start","contract_end","supplier","source_url"
"2,489","Layered Open Architecture","NHS ENGLAND","20/01/2022","190,990","01/01/2022","30/04/2022","ERNST & YOUNG LLP","https://www.contractsfinder.service.gov.uk/Notice/b8e26796-eaa5-4aae-b4e7-586b3fbd422d"
"2,491","Digital Test Services","NHS DIGITAL","20/01/2022","30,000,000","13/12/2021","12/01/2024","ACCENTURE (UK) LIMITED","https://www.contractsfinder.service.gov.uk/Notice/7a0072da-3bf5-422d-819f-99180847c630"
"2,490","Digital Test Services","NHS DIGITAL","20/01/2022","30,000,000","13/12/2021","12/01/2024","ACCENTURE (UK) LIMITED","https://www.contractsfinder.service.gov.uk/Notice/0ca4d87b-67e8-44ab-88d5-cf2b9866ea24"
"3,270","No matching tender, likely a direct award","SCOTTISH GOVERNMENT","20/01/2022","150,000","","","ERNST & YOUNG LLP","https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=JAN438276"
"3,242","No matching tender, likely a direct award","NORSE GROUP","20/01/2022","3,000,000","","","PRICEWATERHOUSECOOPERS LLP (PWC UK)","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=JAN385755"
"4,023","No matching tender, likely a direct award","CHESHIRE CONSTABULARY","19/01/2022","","11/01/2022","31/03/2022","CGI IT UK LIMITED","https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=50579"
"4,022","No matching tender, likely a direct award","CHESHIRE CONSTABULARY","19/01/2022","","11/01/2022","10/01/2023","CGI IT UK LIMITED","https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=50580"
"4,021","No matching tender, likely a direct award","SEDGEMOOR DISTRICT COUNCIL AND HOMES IN SEDGEMOOR","19/01/2022","","19/01/2022","31/03/2022","CAPITA PROPERTY AND INFRASTRUCTURE","https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=ef4ba615-4279-ec11-8110-005056b64545"
"4,170","Norse Group External Auditing Services","NORSE GROUP","19/01/2022","","","","PRICEWATERHOUSECOOPERS LLP (PWC UK)","https://www.find-tender.service.gov.uk/Notice/001582-2022"
"2,487","CS21679 Data Migration Support","UK SHARED BUSINESS SERVICES LIMITED","19/01/2022","22,575","20/01/2022","21/01/2022","PRICEWATERHOUSECOOPERS CI LLP","https://www.contractsfinder.service.gov.uk/Notice/c5ae964b-562e-4202-aae9-9a2bba9b9185"
"2,486","Radio Frequency Identification (RFID) Traceability System Feasibility Study","DEFRA NETWORK ETENDERING PORTAL","19/01/2022","64,500","24/01/2022","04/03/2022","DELOITTE","https://www.contractsfinder.service.gov.uk/Notice/8336dda6-ef30-496a-9210-0b963483830b"
"4,276","No matching tender, likely a direct award","SOUTH WALES POLICE","18/01/2022","","23/12/2021","22/12/2026","ATOS IT SERVICES UK LTD","https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=50566"
"4,275","No matching tender, likely a direct award","CHESHIRE CONSTABULARY","18/01/2022","","18/01/2022","26/05/2022","CGI IT UK LIMITED","https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=50573"
"2,483","ARNOLD Maintenance and Development - con_12812","DEPARTMENT FOR EDUCATION","18/01/2022","80,000","12/01/2022","11/01/2024","CAPGEMINI UK","https://www.contractsfinder.service.gov.uk/Notice/7be5a750-b9c2-4680-bc22-4d98da7f23c6"
"2,480","Specialist Covenant Advice","WOLVERHAMPTON CITY COUNCIL","18/01/2022","700,000","01/02/2022","31/01/2029","PRICEWATERHOUSECOOPERS LLP","https://www.contractsfinder.service.gov.uk/Notice/a484042e-8593-4d91-87f2-42200444d91a"
"2,485","Provision of IT Health Checks","FOREIGN, COMMONWEALTH AND DEVELOPMENT OFFICE","18/01/2022","10,580","19/01/2022","31/03/2022","KPMG LLP","https://www.contractsfinder.service.gov.uk/Notice/8a023851-c41f-4931-bed0-644c9f4b30f8"
"2,481","Request for CCS SYSTEMS ANNUAL IT HEALTH CHECK","CROWN COMMERCIAL SERVICE","18/01/2022","400,000","12/01/2022","11/01/2023","CGI IT UK LIMITED","https://www.contractsfinder.service.gov.uk/Notice/82080bed-657a-40c2-a587-265b6d9b0fb6"
"2,484","Outpatient  Delivery and Review for the Elective Recovery Programme","NHS ENGLAND","18/01/2022","698,200","01/12/2021","30/04/2023","THE BOSTON CONSULTING GROUP UK LLP","https://www.contractsfinder.service.gov.uk/Notice/aa7d0eae-8327-49f8-9c34-143557e90c76"
"2,482","Commercial Resource Support","NUCLEAR DECOMMISSIONING AUTHORITY","18/01/2022","95,000","18/01/2022","18/05/2022","DELOITTE","https://www.contractsfinder.service.gov.uk/Notice/099db91f-dca3-4cab-9d5e-049ceeb392b7"
"2,477","Operational Consultancy","STAFFORDSHIRE AND LANCASHIRE COMMISSIONING SUPPORT UNIT","17/01/2022","337,980","17/01/2022","31/03/2022","DELOITTE","https://www.contractsfinder.service.gov.uk/Notice/46f1f7a9-a7f7-4da8-a47b-e42db3f2627b"
"2,475","DDaT Central Data Services Partner Service","HOME OFFICE","17/01/2022","30,000,000","17/01/2022","16/01/2024","IBM UNITED KINGDOM LTD","https://www.contractsfinder.service.gov.uk/Notice/a4d9141d-b0bc-42e2-be90-847efb1d5683"
"2,478","NCF: Programme Monitoring & Evaluation _ Design","DEFRA NETWORK ETENDERING PORTAL","17/01/2022","199,798","17/01/2022","31/03/2022","PA CONSULTING","https://www.contractsfinder.service.gov.uk/Notice/eca31c6c-ef40-4e93-893c-4270db82428e"
"2,479","HMRC Security Operating Model Transformation","H M REVENUE & CUSTOMS","17/01/2022","400,000","24/01/2022","31/03/2022","PRICEWATERHOUSECOOPERS LLP","https://www.contractsfinder.service.gov.uk/Notice/fc2a45ee-4649-463b-aefb-6c7d4fbf23fe"
"2,476","Data Acquisition Inventory and Strategy","DEPARTMENT FOR WORK AND PENSIONS","17/01/2022","332,170","17/01/2022","31/03/2022","DELOITTE","https://www.contractsfinder.service.gov.uk/Notice/a7530ac5-036d-4630-84d8-c764680e39cf"
"2,473","ETS Commercial & Procurement Delivery Partner","EDUCATION AUTHORITY","14/01/2022","1,500,000","13/12/2021","12/12/2025","KPMG","https://www.contractsfinder.service.gov.uk/Notice/6ed77939-4e80-4f91-adbf-06341a01136e"
"2,472","Contract Award - Target Operating Model","DEFRA NETWORK ETENDERING PORTAL","14/01/2022","150,000","17/01/2022","31/03/2022","DELOITTE LLP","https://www.contractsfinder.service.gov.uk/Notice/0b9490c5-038b-4d2b-82d3-39ed1f4c5c5f"
"2,474","GB-Sheffield: Fraud Risk Consultancy","BRITISH BUSINESS BANK","14/01/2022","75,000","17/01/2022","31/03/2022","PRICEWATERHOUSECOOPERS LLP","https://www.contractsfinder.service.gov.uk/Notice/7d825142-7cd9-4df8-ab7d-ece9ac11a603"
"2,469","Senior Procurement Manager Resource","HS2","13/01/2022","29,850","13/12/2021","31/03/2022","PRICEWATERHOUSECOOPERS LLP","https://www.contractsfinder.service.gov.uk/Notice/7c1f0283-c03a-4515-b517-77a95a7b64e5"
"2,471","Request for Proposal - Climate Change Consultancy Services","BORDER TO COAST PENSIONS PARTNERSHIP LTD","13/01/2022","47,500","18/01/2022","31/03/2022","ERNST & YOUNG LLP","https://www.contractsfinder.service.gov.uk/Notice/b2045c74-7f26-4f58-b7db-b3f7c40a0c99"
"2,468","Workforce, Leadership and Process Review","DFTC - DEPARTMENT FOR TRANSPORT","13/01/2022","400,000","17/01/2022","10/04/2022","PA CONSULTING SERVICES LIMITED","https://www.contractsfinder.service.gov.uk/Notice/fcce4ee3-25f2-4e77-8af4-2a645550207c"
"2,470","Contract for PCI Secure Telephone Payments Solution","GATESHEAD COUNCIL","13/01/2022","293,818","14/01/2022","13/01/2027","CAPITA BUSINESS SERVICES LIMITED","https://www.contractsfinder.service.gov.uk/Notice/fd469a1d-ada8-4234-8907-f0d8274fb249"
"2,465","Consultancy Services to help design a formal assurance framework for the University.","UNIVERSITY OF NOTTINGHAM (THE)","12/01/2022","85,000","12/01/2022","12/01/2022","KPMG","https://www.contractsfinder.service.gov.uk/Notice/86f3751b-2225-4c8f-b89e-a7b29c865a9a"
"2,464","Specialist Risk & Control Support","STUDENT LOANS COMPANY LIMITED","12/01/2022","75,000","19/01/2022","30/04/2022","PRICE WATERHOUSE COOPERS LLP","https://www.contractsfinder.service.gov.uk/Notice/56a2ad3f-1491-44d7-9780-207ed3725c7e"
"2,466","HMRC Enterprise Integration Service - Borders & Trade Release 2 Delivery","H M REVENUE & CUSTOMS","12/01/2022","0","12/01/2022","11/01/2024","CAPGEMINI UK PLC","https://www.contractsfinder.service.gov.uk/Notice/0670bd77-14a4-460e-bd69-8f89a7f1e175"
"2,463","HMRC Enterprise Integration Service - CDS: Single Customs Platform Delivery","H M REVENUE & CUSTOMS","12/01/2022","0","12/01/2022","11/01/2024","CAPGEMINI UK PLC","https://www.contractsfinder.service.gov.uk/Notice/37ff5914-049b-4742-9415-7fd13402e270"
"2,462","Microsoft Office 365 Implementation","UK HEALTH SECURITY AGENCY","12/01/2022","1,657,969","11/01/2022","10/10/2022","ATOS IT SERVICES UK LIMITED","https://www.contractsfinder.service.gov.uk/Notice/4bfb917f-94cd-42f7-9e9a-bf09fb771c7a"
"2,467","Building Safety Red Review Support","DEPARTMENT FOR LEVELLING UP, HOUSING AND COMMUNITIES","12/01/2022","540,000","12/01/2022","24/02/2022","BOSTON CONSULTING GROUP LIMITED (THE)","https://www.contractsfinder.service.gov.uk/Notice/bed4c7a9-1726-4bb8-aaa3-b4f1081b5b57"
"4,951","Future Flood Warnings System (FFWS)","ENVIRONMENT AGENCY","11/01/2022","","","","FUJITSU SERVICES LIMITED","https://www.find-tender.service.gov.uk/Notice/000822-2022"
"2,460","UK SBS - PS21194 - Job Transition Pathways and Future Skills Needs in Sectors Undergoing Structural Changes","UK SHARED BUSINESS SERVICES LIMITED","11/01/2022","159,221","07/01/2022","06/05/2022","PRICEWATERHOUSECOOPERS LLP","https://www.contractsfinder.service.gov.uk/Notice/4e8dae87-1536-4709-ac76-b744c87a12d8"
"2,461","Audit fees","NEWCASTLE UNIVERSITY","11/01/2022","71,000","12/01/2022","13/01/2022","ERNST AND YOUNG LLP","https://www.contractsfinder.service.gov.uk/Notice/b37c2389-0897-4667-99b7-9c3dc0442ac2"
"2,459","Recruitment of Head of School and Associate Dean,","UNIVERSITY OF WOLVERHAMPTON ENTERPRISE LIMITED","11/01/2022","14,380","17/01/2022","17/01/2023","CAPITA RESOURCING LTD","https://www.contractsfinder.service.gov.uk/Notice/9cda7fda-6d90-4af1-b83e-0ce11a27cfdd"
"3,992","No matching tender, likely a direct award","NOTTINGHAM CITY COUNCIL","11/01/2022","33,000,000","","","SERCO LEISURE OPERATING LIMITED","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=JAN384691"
"3,991","No matching tender, likely a direct award","DEFRA NETWORK ETENDERING PORTAL","11/01/2022","4,500,000","","","CAPITA PENSIONS SOLUTIONS","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=JAN384757"
"4,003","Environment Agency Pension Fund (EAPF) Administration","DEFRA NETWORK ETENDERING PORTAL","10/01/2022","","","","CAPITA PENSIONS SOLUTIONS","https://www.find-tender.service.gov.uk/Notice/000701-2022"
"5,128","CPU 3992 Mansfield District Council Leisure Operating Contract","NOTTINGHAM CITY COUNCIL","10/01/2022","","","","SERCO LEISURE OPERATING LIMITED","https://www.find-tender.service.gov.uk/Notice/000628-2022"
"4,390","No matching tender, likely a direct award","SURREY POLICE","10/01/2022","","01/07/2022","30/06/2024","CGI IT UK LIMITED","https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=49541"
"4,381","No matching tender, likely a direct award","WIRRAL BOROUGH COUNCIL","10/01/2022","","01/01/2022","31/03/2028","CAPITA BUSINESS SERVICES LTD","https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=4b733bf6-4362-ec11-8110-005056b64545"
"4,378","No matching tender, likely a direct award","WIRRAL BOROUGH COUNCIL","10/01/2022","","01/04/2022","31/03/2027","CAPITA BUSINESS SERVICES LTD","https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=b294613f-bb61-ec11-8110-005056b64545"
"2,458","ePOS Requirements Support","POST OFFICE LIMITED","10/01/2022","256,508","10/01/2022","01/04/2022","ACCENTURE","https://www.contractsfinder.service.gov.uk/Notice/c0cdf284-b8e9-495a-bf03-e8e5eb040786"
"2,456","TEN-2122-015 Provision of incident response support and remediation resource","NATIONAL EMPLOYMENT SAVINGS TRUST (NEST)","10/01/2022","50,000","10/01/2022","09/01/2023","DELOITTE LLP","https://www.contractsfinder.service.gov.uk/Notice/d3663f59-f46d-42fd-97c8-466c1580a2b6"
"2,457","RM3822 Methods and Media Selection Tool (MMST) Lite","MINISTRY OF DEFENCE","10/01/2022","26,381","10/01/2022","31/03/2022","CAPITA BUSINESS SERVICES LIMITED","https://www.contractsfinder.service.gov.uk/Notice/362a0c6b-3c6a-4c2a-be74-93ac69a79718"
"4,207","No matching tender, likely a direct award","SCOTTISH GOVERNMENT","10/01/2022","546,000","","","KPMG LLP","https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=JAN437310"
"2,455","UKSA PS21148 Review of interventions by UK Space Agency- Framework further competition","UK SHARED BUSINESS SERVICES LIMITED","09/01/2022","125,000","10/01/2022","31/03/2022","PRICEWATERHOUSECOOPERS LLP","https://www.contractsfinder.service.gov.uk/Notice/4e549904-9bb0-478a-9b99-9a786e692c52"
"2,454","Telecommunication Services Lot 2 - Venue Network Integration Services","BIRMINGHAM 2022","09/01/2022","6,114,123","10/01/2022","31/12/2022","FUJITSU SERVICES LIMITED","https://www.contractsfinder.service.gov.uk/Notice/f1b0a875-48c7-413c-8e7b-938e9a0fa89c"
"4,379","No matching tender, likely a direct award","GENOMICS ENGLAND LIMITED","08/01/2022","4,600,000","","","IBM UK LIMITED","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=JAN384362"
"4,380","No matching tender, likely a direct award","GENOMICS ENGLAND LIMITED","08/01/2022","2,500,000","","","IBM UK LIMITED","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=JAN384365"
"4,369","No matching tender, likely a direct award","THE UNIVERSITY OF NOTTINGHAM","08/01/2022","80,000,000","","","CGI IT UK LIMITED","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=JAN384518"
"5,130","Deloitte NTP Phase 5","SECRETARY OF STATE FOR HEALTH AND SOCIAL CARE ACTING AS PART OF THE CROWN THROUGH UK HEALTH SECURITY AGENCY","07/01/2022","","","","DELOITTE LLP","https://www.find-tender.service.gov.uk/Notice/000514-2022"
"4,480","The University of Nottingham - Digital Partner","THE UNIVERSITY OF NOTTINGHAM","07/01/2022","","","","CGI IT UK LIMITED","https://www.find-tender.service.gov.uk/Notice/000493-2022"
"4,479","The University of Nottingham - Digital Partner","THE UNIVERSITY OF NOTTINGHAM","07/01/2022","","","","CGI IT UK LIMITED","https://www.find-tender.service.gov.uk/Notice/000493-2022"
"5,134","Y21028 - Supply of IT Hardware including New, Remanufactured and Refurbished, Disposal and Associated Services","KENT COUNTY COUNCIL (T/A KCS)","07/01/2022","","","","FUJITSU","https://www.find-tender.service.gov.uk/Notice/000440-2022"
"2,453","SHFT External Audit Procurement","SOUTHERN HEALTH NHS FOUNDATION TRUST","07/01/2022","534,000","01/11/2021","31/10/2024","ERNST & YOUNG LLP","https://www.contractsfinder.service.gov.uk/Notice/969b832a-cc77-4722-b221-3794e9947966"
"2,452","Delivery Channel Leadership","UK HEALTH SECURITY AGENCY","07/01/2022","203,250","04/05/2020","31/05/2021","SERCO LIMITED","https://www.contractsfinder.service.gov.uk/Notice/5345706c-28e8-41da-8ad4-f86a9dfdeef2"
"4,409","No matching tender, likely a direct award","CUMBRIA COUNTY COUNCIL","06/01/2022","","31/01/2022","16/12/2022","CAPITA PROPERTY & INFRASTRUCTURE LIMITED","https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=ab003669-9c40-ec11-810e-005056b64545"
"5,135","Platform Engineering Services - Partner","GENOMICS ENGLAND LIMITED","06/01/2022","","","","IBM UK LIMITED","https://www.find-tender.service.gov.uk/Notice/000320-2022"
"5,136","Software Engineering Services Interim - NGIS","GENOMICS ENGLAND LIMITED","06/01/2022","","","","IBM UK LIMITED","https://www.find-tender.service.gov.uk/Notice/000316-2022"
"2,450","Provision of data services","MET OFFICE","06/01/2022","991,798","06/01/2022","06/01/2025","IBM UNITED KINGDOM FINANCIAL SERVICES LIMITED","https://www.contractsfinder.service.gov.uk/Notice/0f4fc01b-42e5-49e6-b4f2-85f89b40629a"
"2,451","National Security Science and Research Programme","DFTC - DEPARTMENT FOR TRANSPORT","06/01/2022","12,000,000","06/01/2022","05/01/2026","PA CONSULTING SERVICES LIMITED","https://www.contractsfinder.service.gov.uk/Notice/f90a0afb-e1f7-4dd6-a248-b631a04aec7d"
"2,449","PSF 3 Lot 2b - Marina Village Ground Remediation","CUMBRIA COUNTY COUNCIL","06/01/2022","97,296","31/01/2022","16/12/2022","CAPITA PROPERTY & INFRASTRUCTURE LIMITED","https://www.contractsfinder.service.gov.uk/Notice/d68cfac1-1a6a-4d6c-9938-b22404c6b8aa"
"4,406","No matching tender, likely a direct award","SOUTH AYRSHIRE COUNCIL","06/01/2022","66,191","","","CAPITA BUSINESS SERVICES LIMITED","https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=JAN437034"
"2,440","Consultancy Services","CABINET OFFICE","05/01/2022","495,000","24/11/2021","08/06/2022","ERNST AND YOUNG","https://www.contractsfinder.service.gov.uk/Notice/3e4a3579-07bb-4377-bac5-0910a03708c5"
"2,444","WCC - WFRS & NFRS Control Room Systems Replacement (Integrated ICCS and CAD) - AWARD","WCC - FIRE & RESCUE","05/01/2022","2,322,388","09/01/2022","08/01/2027","CAPITA SECURE INFORMATION SOLUTIONS","https://www.contractsfinder.service.gov.uk/Notice/6d70a053-a8dd-46fc-8131-51f12df4592e"
"2,441","FS900216 Anticipatory regulation","THE FOOD STANDARDS AGENCY","05/01/2022","104,000","10/01/2022","31/03/2022","DELOITTE LLP","https://www.contractsfinder.service.gov.uk/Notice/860c30e4-b18b-4f33-9137-54a48159b49e"
"2,447","Delivery Partner Review and Due Diligence Assessments of new Overseas Development Assistance projects for BEIS, Defra and FCDO","BUSINESS ENERGY AND INDUSTRIAL STRATEGY","05/01/2022","1,200,000","05/01/2022","04/01/2025","KPMG LLP","https://www.contractsfinder.service.gov.uk/Notice/5f611c77-9d1a-4cd3-b9c8-855a044eba8f"
"2,443","PRO 5289 PA Support to (UKHSA) Transition: Business Readiness","UK HEALTH SECURITY AGENCY","05/01/2022","97,748","01/01/2022","31/03/2022","PA CONSULTING SERVICES LIMITED","https://www.contractsfinder.service.gov.uk/Notice/3f03963b-751c-4a11-8d4f-185b1bcef12a"
"2,445","WP2021 Identity Verification Apps Delivery Partner. Both Android and Apple","GOVERNMENT DIGITAL SERVICE","05/01/2022","4,800,000","10/02/2022","09/02/2024","DELOITTE LLP","https://www.contractsfinder.service.gov.uk/Notice/c4d79947-d4b8-4414-946e-f1bb1db87361"
